'25'	'11'	9.73135477886627E-34
'20'	'71'	0.0
'24'	'28'	1.1392708495532256E-33
'25'	'12'	0.8446550965309143
'21'	'68'	6.662963252447295E-34
'22'	'52'	7.722715949929224E-34
'21'	'69'	0.0
'22'	'53'	0.0
'21'	'66'	7.033357504588441E-35
'22'	'50'	7.646606823310808E-35
'21'	'67'	8.262157654361264E-34
'22'	'51'	3.7845603117137514E-34
'21'	'64'	1.0486898262727526E-33
'21'	'65'	0.8384625911712646
'20'	'78'	7.258493486157829E-34
'21'	'62'	0.6445077657699585
'25'	'19'	9.256939034198818E-34
'20'	'79'	2.0891803957775274E-33
'21'	'63'	5.134344888508223E-34
'22'	'27'	8.199560743470054E-34
'23'	'11'	1.8487791277358998E-33
'22'	'28'	0.0
'23'	'12'	0.0
'22'	'25'	1.1775234561098983E-33
'22'	'26'	8.10550282830504E-34
'23'	'10'	3.3645750638388456E-35
'21'	'39'	0.0
'22'	'23'	4.702096330256675E-34
'22'	'24'	1.070976005302893E-33
'21'	'37'	0.0
'22'	'21'	1.2898011663706737E-33
'21'	'38'	4.478524651569968E-34
'23'	'19'	1.1408197929491744E-34
'23'	'17'	2.3937553442616495E-34
'23'	'18'	1.1248918904132805E-33
'23'	'15'	0.8648380041122437
'23'	'16'	0.0
'22'	'29'	0.0
'23'	'13'	1.5239932528460672E-33
'23'	'14'	5.830417541767487E-34
'20'	'43'	1.1409884488378685E-33
'20'	'44'	0.0
'20'	'41'	3.974154923120665E-34
'20'	'42'	3.1288241042544812E-34
'20'	'40'	1.819893007103373E-33
'21'	'35'	6.373835723183168E-34
'21'	'36'	1.6166210138294134E-33
'22'	'20'	6.370713890285647E-35
'20'	'49'	1.4085301365655557E-33
'21'	'33'	1.4013582434930974E-33
'21'	'34'	2.921575725832377E-34
'20'	'47'	0.0
'21'	'31'	5.586715063145468E-34
'20'	'48'	7.97118882339917E-34
'21'	'32'	8.691349008945713E-34
'20'	'45'	0.0
'20'	'46'	1.1120212374622341E-33
'21'	'30'	9.634019943609598E-35
'22'	'38'	0.0
'23'	'22'	7.215551208154352E-34
'22'	'39'	1.9685287576350817E-34
'22'	'36'	0.0
'23'	'20'	7.118416803868045E-34
'22'	'37'	8.569672486666144E-34
'23'	'21'	8.703512620411839E-34
'22'	'34'	5.794908428823038E-34
'22'	'35'	1.647056582953118E-33
'21'	'48'	3.941918368081806E-34
'22'	'32'	1.2482024416759885E-33
'21'	'49'	1.967629688127695E-33
'22'	'33'	9.145348919256652E-35
'24'	'14'	1.724121992593027E-33
'24'	'15'	0.8357375860214233
'23'	'28'	1.6733790238748983E-33
'24'	'12'	2.1649512922635935E-33
'23'	'29'	0.0
'24'	'13'	2.0767313595893424E-33
'23'	'26'	1.8875024141692562E-34
'24'	'10'	1.6810699941305157E-34
'23'	'27'	7.2880300776096425E-34
'24'	'11'	5.649648091952616E-34
'23'	'24'	0.8371170163154602
'23'	'25'	0.0
'20'	'54'	5.744361712560199E-34
'20'	'55'	1.742418011150599E-33
'20'	'52'	2.362209621742639E-34
'20'	'53'	1.6626070875175506E-33
'20'	'50'	1.751581173286251E-33
'20'	'51'	0.0
'21'	'46'	1.814813953152859E-33
'22'	'30'	0.0
'21'	'47'	1.7228726625032938E-33
'22'	'31'	8.838923141141835E-34
'21'	'44'	1.4178436334084184E-34
'21'	'45'	4.6788959862594664E-35
'20'	'58'	0.0
'21'	'42'	1.7812842624925995E-33
'20'	'59'	1.5344838052431869E-33
'21'	'43'	1.7727702625204142E-34
'20'	'56'	1.485771135674119E-33
'21'	'40'	1.0630606120535397E-33
'20'	'57'	1.1982569264887476E-34
'21'	'41'	7.401363804240739E-34
'23'	'77'	5.448125312332852E-35
'24'	'61'	4.515970575128389E-34
'28'	'18'	7.104212607677288E-34
'23'	'78'	1.4867318267994277E-33
'24'	'62'	1.0830194041045482E-33
'28'	'19'	1.2108028950431273E-33
'23'	'75'	3.1037929622441783E-34
'28'	'16'	0.0
'23'	'76'	0.6582857966423035
'24'	'60'	1.5310627493403094E-33
'28'	'17'	4.074676220505279E-34
'22'	'89'	1.901008178452857E-33
'23'	'73'	2.3887546719071065E-34
'28'	'14'	0.0
'23'	'74'	0.0
'28'	'15'	1.2035404521714572E-33
'22'	'87'	1.923755463509207E-33
'23'	'71'	1.1547302533054695E-33
'27'	'28'	0.0
'28'	'12'	0.7172591090202332
'22'	'88'	0.0
'23'	'72'	0.8417125344276428
'27'	'29'	0.0
'28'	'13'	0.0
'24'	'69'	1.7092731112192415E-33
'25'	'53'	3.1656411842529603E-34
'25'	'54'	0.7872440218925476
'24'	'67'	0.0
'25'	'51'	1.2728478975613018E-34
'24'	'68'	1.1752310584548025E-33
'25'	'52'	7.748320604613033E-34
'24'	'65'	1.670255147637588E-33
'24'	'66'	3.2396419974683292E-34
'25'	'50'	0.0
'23'	'79'	1.505152466125286E-33
'24'	'63'	0.0
'24'	'64'	1.1487029060216283E-33
'21'	'93'	0.7141603231430054
'26'	'34'	1.506026097200237E-33
'21'	'94'	5.579221286658976E-34
'26'	'35'	2.870206163523962E-34
'21'	'91'	0.0
'25'	'48'	1.8678261769810518E-33
'26'	'32'	0.0
'21'	'92'	1.1035507904741018E-33
'25'	'49'	1.387255250019107E-33
'26'	'33'	1.8212255401526253E-33
'25'	'46'	1.2073854207246E-33
'26'	'30'	0.5651366114616394
'21'	'90'	5.551247735351771E-34
'25'	'47'	1.3333324772465078E-33
'26'	'31'	1.0738163853635636E-33
'25'	'44'	9.102956621080791E-34
'25'	'45'	9.467003548110607E-34
'22'	'85'	0.0
'27'	'26'	2.0794984090063307E-34
'28'	'10'	1.31171862588374E-33
'22'	'86'	2.945250916741907E-34
'23'	'70'	4.608499888459854E-34
'28'	'11'	0.0
'21'	'99'	9.95881109904046E-34
'22'	'83'	1.3249343047938518E-33
'27'	'24'	0.0
'22'	'84'	4.895401784474592E-34
'27'	'25'	2.2262909752124005E-33
'21'	'97'	0.0
'22'	'81'	0.8527987599372864
'26'	'38'	0.8340471386909485
'27'	'22'	2.0265923010939485E-33
'21'	'98'	0.0
'22'	'82'	1.390145864096176E-33
'26'	'39'	1.888245064867812E-33
'27'	'23'	0.0
'21'	'95'	9.534558083467536E-35
'26'	'36'	8.767892976638437E-34
'27'	'20'	0.7560902237892151
'21'	'96'	1.2890761480873804E-34
'22'	'80'	0.0
'26'	'37'	2.79143702175933E-34
'27'	'21'	0.6096088886260986
'23'	'88'	0.7631113529205322
'24'	'72'	0.6163886189460754
'28'	'29'	8.114341076455285E-34
'29'	'13'	1.0326944705649306E-33
'23'	'89'	0.7316123247146606
'24'	'73'	9.80743773236828E-34
'29'	'14'	3.096682139776665E-34
'23'	'86'	7.653944479453831E-34
'24'	'70'	1.7716066379074704E-33
'28'	'27'	1.2913077506440196E-34
'29'	'11'	2.7250399580371023E-34
'23'	'87'	7.809954161149546E-34
'24'	'71'	9.863318713425457E-34
'29'	'12'	1.0075916050321283E-33
'23'	'84'	3.912007087805667E-34
'28'	'25'	0.6216352581977844
'23'	'85'	8.53043485257768E-34
'28'	'26'	6.316118032202832E-34
'29'	'10'	3.5327253407294616E-34
'22'	'98'	1.7928531472856063E-33
'23'	'82'	1.1804778040213009E-33
'27'	'39'	1.02126287983868E-33
'28'	'23'	1.9618231133766175E-33
'22'	'99'	4.566106327545921E-34
'23'	'83'	1.9433401177488678E-33
'28'	'24'	8.268633893550326E-34
'25'	'64'	1.0341673282523125E-33
'25'	'65'	1.9434955493261152E-34
'24'	'78'	3.9084888699478546E-35
'25'	'62'	6.973272638900263E-34
'29'	'19'	0.0
'24'	'79'	5.065234085874527E-34
'25'	'63'	0.0
'24'	'76'	0.826507031917572
'25'	'60'	1.7885747151905978E-33
'29'	'17'	7.2612393674929525E-34
'24'	'77'	0.0
'25'	'61'	9.315096617205751E-34
'29'	'18'	1.4877432111186157E-33
'24'	'74'	2.0015173535519783E-33
'29'	'15'	2.5899279026696193E-34
'24'	'75'	2.9272399096466614E-34
'29'	'16'	0.0
'26'	'45'	1.6090493608421794E-33
'26'	'46'	0.0
'27'	'30'	2.171497326429735E-33
'25'	'59'	1.3383601033191732E-33
'26'	'43'	1.8399111248848995E-33
'26'	'44'	5.002744392925081E-35
'25'	'57'	3.8127018645817403E-35
'26'	'41'	5.475807171145385E-34
'25'	'58'	0.0
'26'	'42'	0.520092785358429
'25'	'55'	1.4401017107767346E-33
'25'	'56'	0.0
'26'	'40'	0.8168273568153381
'22'	'96'	2.1477323204049624E-33
'23'	'80'	1.1717974210889514E-33
'27'	'37'	1.2883477778084774E-33
'28'	'21'	1.3556157175407713E-33
'22'	'97'	1.9134761327532507E-33
'23'	'81'	2.9901903871980797E-34
'27'	'38'	1.5423486889696534E-33
'28'	'22'	1.9305896774622923E-33
'22'	'94'	6.323002939349797E-34
'27'	'35'	8.737667159787957E-34
'22'	'95'	9.838584228766337E-36
'27'	'36'	9.19801095137912E-34
'28'	'20'	1.0980421300725609E-33
'22'	'92'	1.702520240556878E-34
'26'	'49'	1.1466370665355542E-33
'27'	'33'	0.0
'22'	'93'	1.2756173576600643E-33
'27'	'34'	1.4744417578550922E-33
'22'	'90'	1.6389180753658487E-35
'26'	'47'	0.0
'27'	'31'	1.0346458830227918E-33
'22'	'91'	4.169323719555628E-34
'26'	'48'	9.211489647150228E-34
'27'	'32'	1.505671520349571E-33
'23'	'55'	0.0
'23'	'56'	0.7896335124969482
'24'	'40'	1.7242656233090182E-33
'22'	'69'	0.6804088354110718
'23'	'53'	7.43518314405588E-35
'23'	'54'	1.9468513561089725E-33
'22'	'67'	5.848301586289294E-34
'23'	'51'	0.61087965965271
'22'	'68'	4.604125763777849E-34
'23'	'52'	0.0
'22'	'65'	1.2542481560590613E-33
'22'	'66'	1.4719007615118968E-33
'23'	'50'	0.0
'20'	'90'	6.382479280081558E-34
'24'	'47'	1.650249519483539E-33
'25'	'31'	2.0598633829970272E-33
'20'	'91'	1.2598721618437767E-33
'24'	'48'	6.3765861962931E-34
'25'	'32'	3.66327179440545E-34
'24'	'45'	5.712255563925884E-34
'24'	'46'	0.0
'25'	'30'	4.964837225587207E-34
'23'	'59'	1.2113719996128184E-33
'24'	'43'	0.0
'24'	'44'	2.0137689893411717E-34
'23'	'57'	5.381269415512945E-34
'24'	'41'	6.304864969681113E-34
'23'	'58'	1.2089272468695965E-33
'24'	'42'	4.718240092126288E-34
'20'	'87'	9.61441513147853E-34
'21'	'71'	8.631538387007937E-34
'25'	'28'	0.6302983164787292
'26'	'12'	7.875109608963718E-34
'20'	'88'	2.3598108785829924E-34
'21'	'72'	6.947000799336865E-34
'25'	'29'	1.1342490779934403E-34
'26'	'13'	5.877078698187881E-34
'20'	'85'	1.3384949178275331E-33
'25'	'26'	0.0
'26'	'10'	1.9348504771420385E-33
'20'	'86'	0.0
'21'	'70'	0.7459883093833923
'25'	'27'	1.3472863298747376E-33
'26'	'11'	7.012538282815054E-34
'20'	'83'	0.0
'25'	'24'	1.5285110082440635E-33
'20'	'84'	1.2954488657133979E-33
'20'	'81'	3.940073392963992E-35
'24'	'38'	0.0
'25'	'22'	1.936750920899532E-33
'20'	'82'	0.738557755947113
'24'	'39'	1.0939426853595643E-33
'25'	'23'	6.643554279511784E-34
'21'	'79'	2.0855009147884613E-33
'22'	'63'	1.3939530882603978E-33
'22'	'64'	1.2846407232116899E-34
'21'	'77'	8.84454622857159E-34
'22'	'61'	0.0
'26'	'18'	1.1954712344660392E-33
'21'	'78'	1.1759726300862783E-33
'22'	'62'	1.0352932314352094E-33
'26'	'19'	2.1329813356700813E-33
'21'	'75'	0.0
'26'	'16'	0.0
'21'	'76'	1.4700038075032573E-33
'22'	'60'	7.071641312254933E-34
'26'	'17'	0.0
'20'	'89'	1.3800718086330068E-34
'21'	'73'	0.0
'26'	'14'	0.5279879570007324
'21'	'74'	1.3624476356064527E-33
'26'	'15'	0.0
'23'	'66'	2.627726646724842E-35
'24'	'50'	1.5490008849693537E-33
'23'	'67'	0.0
'24'	'51'	0.6056344509124756
'23'	'64'	7.469397376504502E-34
'23'	'65'	1.2102527085856448E-33
'22'	'78'	2.195857196880871E-34
'23'	'62'	1.2450326476905992E-33
'27'	'19'	0.0
'22'	'79'	0.0
'23'	'63'	7.316094172976341E-36
'22'	'76'	0.0
'23'	'60'	3.099049658867618E-34
'27'	'17'	5.815090197458718E-34
'22'	'77'	1.149433365558069E-33
'23'	'61'	0.0
'27'	'18'	0.0
'24'	'58'	1.0018569374745426E-33
'25'	'42'	2.984853826516339E-34
'24'	'59'	1.1863244190487033E-33
'25'	'43'	1.4767949506086446E-33
'24'	'56'	0.6814782619476318
'25'	'40'	1.4966688866612032E-33
'24'	'57'	1.2738116881346059E-33
'25'	'41'	4.1200109853752263E-35
'24'	'54'	1.0402639195002569E-33
'24'	'55'	1.5232888745905355E-33
'23'	'68'	8.722194715395259E-34
'24'	'52'	1.1048575177489339E-33
'23'	'69'	9.555100421220007E-34
'24'	'53'	1.1035824737202763E-33
'20'	'98'	1.893980558944863E-33
'21'	'82'	0.5792648792266846
'25'	'39'	2.114123605300259E-34
'26'	'23'	1.9859295637761055E-33
'20'	'99'	1.908480281762256E-33
'21'	'83'	3.342347602129061E-34
'26'	'24'	1.2152448861567932E-33
'20'	'96'	8.70890703745616E-34
'21'	'80'	0.0
'25'	'37'	1.807960821087565E-33
'26'	'21'	0.0
'20'	'97'	1.3489691235063366E-33
'21'	'81'	1.5567701679443197E-33
'25'	'38'	1.0829690552937796E-34
'26'	'22'	9.924607886851377E-34
'20'	'94'	1.4832010274786414E-33
'25'	'35'	7.948178521481823E-35
'20'	'95'	8.031544029829163E-34
'25'	'36'	1.410573476355071E-33
'26'	'20'	5.389800270347901E-38
'20'	'92'	1.7392992088244516E-34
'24'	'49'	3.168538594156745E-34
'25'	'33'	0.8836240172386169
'20'	'93'	0.6653726696968079
'25'	'34'	9.136789736220357E-34
'22'	'74'	1.4475163250655385E-33
'27'	'15'	2.9355473486291133E-34
'22'	'75'	0.0
'27'	'16'	1.7850125999656216E-33
'21'	'88'	2.7559602808272768E-34
'22'	'72'	7.253099528290989E-34
'26'	'29'	5.963889415173588E-34
'27'	'13'	9.994500209557378E-34
'21'	'89'	0.0
'22'	'73'	0.0
'27'	'14'	7.843380445041132E-34
'21'	'86'	1.0833724197517795E-33
'22'	'70'	2.1372199111597572E-33
'26'	'27'	1.0448322762566361E-33
'27'	'11'	0.0
'21'	'87'	0.0
'22'	'71'	0.0
'26'	'28'	1.1889247181635427E-34
'27'	'12'	6.844836105748504E-34
'21'	'84'	2.87318094483326E-34
'26'	'25'	0.0
'21'	'85'	3.8157600440009865E-34
'27'	'10'	1.628162347973573E-33
'29'	'46'	1.2980860138210708E-33
'25'	'90'	0.7211411595344543
'29'	'47'	1.0065190582724992E-33
'29'	'44'	6.569595021858427E-34
'29'	'45'	0.6629878878593445
'28'	'58'	7.858781257746827E-34
'29'	'42'	3.2769540707911E-34
'28'	'59'	5.214573296306806E-34
'29'	'43'	0.4727480113506317
'28'	'56'	5.9782446807555245E-34
'29'	'40'	1.5220061163802006E-33
'28'	'57'	9.622526042499204E-34
'29'	'41'	1.2718136232446965E-33
'25'	'97'	1.3821141726703755E-35
'26'	'81'	1.4877144666083182E-33
'25'	'98'	0.0
'26'	'82'	1.2646115162940022E-33
'25'	'95'	1.107292535929563E-33
'25'	'96'	0.0
'26'	'80'	0.0
'25'	'93'	0.0
'25'	'94'	6.105629238298793E-34
'25'	'91'	0.0
'29'	'48'	1.3191714437389455E-33
'25'	'92'	1.2913392272603278E-33
'29'	'49'	1.0562782851557835E-33
'26'	'78'	1.3616749317417794E-33
'27'	'62'	0.5135573148727417
'26'	'79'	0.0
'27'	'63'	1.3269412777268886E-33
'26'	'76'	1.1898016782752294E-33
'27'	'60'	1.5870158212619695E-33
'26'	'77'	1.8029493580622235E-33
'27'	'61'	8.232002550842826E-34
'26'	'74'	0.0
'26'	'75'	2.1147472142369198E-33
'25'	'88'	1.2810852431013111E-33
'26'	'72'	2.482003286762229E-34
'25'	'89'	4.3135227250763885E-35
'26'	'73'	0.0
'28'	'54'	0.7817038297653198
'28'	'55'	2.9625118574222823E-34
'27'	'68'	1.9289882500802893E-33
'28'	'52'	2.7123009971875466E-34
'27'	'69'	0.0
'28'	'53'	1.7605006040151E-33
'27'	'66'	6.901591360729104E-34
'28'	'50'	1.7500782853916256E-34
'27'	'67'	1.930616309756178E-33
'28'	'51'	1.3281737100853288E-33
'27'	'64'	6.152469473936696E-34
'27'	'65'	0.8052236437797546
'29'	'57'	0.0
'29'	'58'	0.0
'29'	'55'	1.049260859387863E-33
'29'	'56'	6.645120533898759E-34
'28'	'69'	1.1329062823274922E-33
'29'	'53'	1.0060259934936269E-33
'29'	'54'	1.3553963225404498E-33
'28'	'67'	6.523326921361589E-34
'29'	'51'	1.683956268980391E-33
'28'	'68'	0.7181691527366638
'29'	'52'	0.0
'26'	'92'	1.8021175121380244E-33
'26'	'93'	0.0
'26'	'90'	9.855790957805386E-34
'26'	'91'	1.2341876102783097E-33
'29'	'59'	0.0
'26'	'89'	1.262406086853768E-33
'27'	'73'	9.217984253438522E-34
'27'	'74'	1.9109023511379268E-33
'26'	'87'	2.1408134341244194E-33
'27'	'71'	3.545289814136317E-34
'26'	'88'	5.2024363171345655E-34
'27'	'72'	8.85277609525838E-36
'26'	'85'	9.120136287347067E-34
'26'	'86'	0.0
'27'	'70'	0.7241592407226562
'25'	'99'	0.6544861793518066
'26'	'83'	4.018488508890935E-34
'26'	'84'	0.7189545631408691
'28'	'65'	7.0761991079292545E-34
'28'	'66'	0.0
'29'	'50'	1.4030538940941586E-33
'27'	'79'	0.0
'28'	'63'	1.2473241269907334E-33
'28'	'64'	0.0
'27'	'77'	1.903963812061206E-33
'28'	'61'	8.774952371228102E-34
'27'	'78'	0.0
'28'	'62'	1.0130103584829306E-33
'27'	'75'	0.0
'27'	'76'	1.5662442850699627E-33
'28'	'60'	1.610115203610589E-33
'23'	'99'	0.0
'24'	'83'	1.9475551833515273E-33
'29'	'24'	2.337455639259741E-33
'24'	'84'	1.1680105844048766E-33
'29'	'25'	1.4680029875484632E-33
'23'	'97'	0.5844472050666809
'24'	'81'	0.0
'28'	'38'	0.0
'29'	'22'	9.995391932225072E-34
'23'	'98'	1.7808285977195376E-34
'24'	'82'	8.270303462870478E-34
'28'	'39'	6.717806951575367E-34
'29'	'23'	0.0
'23'	'95'	4.200714469674871E-34
'28'	'36'	7.98023921154554E-34
'29'	'20'	1.148270911847701E-33
'23'	'96'	2.6639734856893653E-34
'24'	'80'	5.3175672644254736E-34
'28'	'37'	0.0
'29'	'21'	7.406934545437682E-34
'23'	'93'	9.520760374141649E-34
'28'	'34'	8.019603578618701E-34
'23'	'94'	0.8301059007644653
'28'	'35'	1.8983526632459527E-33
'25'	'75'	6.296235647284627E-34
'25'	'76'	8.63750402083836E-34
'26'	'60'	0.7339762449264526
'24'	'89'	0.7663660645484924
'25'	'73'	1.5534108254948604E-33
'25'	'74'	0.0
'24'	'87'	1.5057378255777971E-33
'25'	'71'	0.5969414710998535
'29'	'28'	1.0224057725883662E-33
'24'	'88'	0.6905596256256104
'25'	'72'	9.571881521432956E-34
'24'	'85'	5.717691306943476E-34
'29'	'26'	1.2863813043292463E-33
'24'	'86'	1.1087298532799317E-33
'25'	'70'	3.7618291897047254E-34
'29'	'27'	4.21453066089436E-34
'26'	'56'	5.6514223537383885E-34
'27'	'40'	0.0
'26'	'57'	3.939504012887812E-34
'27'	'41'	4.412186362565282E-34
'26'	'54'	0.0
'26'	'55'	0.6195207238197327
'25'	'68'	0.7246014475822449
'26'	'52'	3.3640582021870314E-34
'25'	'69'	0.0
'26'	'53'	1.975940800529993E-33
'25'	'66'	1.4883434479215043E-33
'26'	'50'	0.7534406781196594
'25'	'67'	5.970344532198533E-34
'26'	'51'	1.4827407479718976E-33
'23'	'91'	9.228249969582172E-35
'27'	'48'	5.0496234290601105E-34
'28'	'32'	3.903491182246937E-34
'23'	'92'	7.909129494543595E-35
'27'	'49'	5.121815312589907E-34
'28'	'33'	0.6163612008094788
'27'	'46'	1.3117294624722866E-33
'28'	'30'	1.7400264311596527E-33
'23'	'90'	0.0
'27'	'47'	9.502772670303554E-35
'28'	'31'	0.0
